"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"389","John Eastman on sanctuary cities: They have become so ideologically hardline left...they just don’t want enforcemen… https://t.co/pSbuH2VdLs",FALSE,1042,NA,2017-02-02 01:18:04,TRUE,NA,"826962859812855814",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",378,FALSE,FALSE,NA,NA
"390","John Eastman on sanctuary cities: “Asking for information has been held by the Supreme Court not even to be command… https://t.co/RjCB2zpV4u",FALSE,240,NA,2017-02-02 01:16:39,TRUE,NA,"826962504672747520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",69,FALSE,FALSE,NA,NA
"391","Eastman on sanctuary cities: Any recipient of a grant that continually flouts federal law…at some point they have t… https://t.co/97dV4bPqgf",FALSE,1108,NA,2017-02-02 01:15:46,TRUE,NA,"826962280399138816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",336,FALSE,FALSE,NA,NA
"392",".@GeraldoRivera on @TheDemocrats: “They will be more effective as an opposition than they ever were when they were… https://t.co/5ezEUBcQTl",FALSE,325,NA,2017-02-02 01:07:49,TRUE,NA,"826960281427402753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",84,FALSE,FALSE,NA,NA
"393","WATCH LIVE: Officials give update on Delaware prison hostage situation https://t.co/0Z4f5IqTac",FALSE,58,NA,2017-02-02 01:07:36,FALSE,NA,"826960224879857665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",40,FALSE,FALSE,NA,NA
"394",".@oreillyfactor: ""'Talking Points' wants a strong Dem party as well as a vibrant Rep party. That’s the way our nati… https://t.co/D73zLmMGws",FALSE,440,NA,2017-02-02 01:06:37,TRUE,NA,"826959978162483200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",66,FALSE,FALSE,NA,NA
"395",".@oreillyfactor: “No matter what [@POTUS] does, there are some Democrats who will oppose him and that is harmful to… https://t.co/b7zb6Pv8l3",FALSE,1781,NA,2017-02-02 01:04:16,TRUE,NA,"826959386547519488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",400,FALSE,FALSE,NA,NA
"396",".@oreillyfactor: “The term ‘loyal opposition’ in politics is now devolving into just opposition. The ‘loyal’ has le… https://t.co/UewSmw4qIL",FALSE,611,NA,2017-02-02 01:03:38,TRUE,NA,"826959226413187072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",117,FALSE,FALSE,NA,NA
"397",".@Ayaan: “There is no principle that demeans, degrades and dehumanizes women more than the principle of Sharia law.… https://t.co/RZrtRchfQA",FALSE,5077,NA,2017-02-02 01:02:17,TRUE,NA,"826958886594715648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",2682,FALSE,FALSE,NA,NA
"398",".@oreillyfactor: “We need 2 vibrant parties in this country. Robust debate &amp; different points of view strengthen th… https://t.co/vtVvh0dKal",FALSE,483,NA,2017-02-02 01:02:11,TRUE,NA,"826958860774682624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",89,FALSE,FALSE,NA,NA
"399",".@Ayaan: “Ms. Sarsour is hostile to me, not because she knows me, but because she is a fake feminist.” #First100 https://t.co/ZYX06uGfOF",FALSE,3469,NA,2017-02-02 00:59:51,FALSE,NA,"826958274478166016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",2070,FALSE,FALSE,NA,NA
"400","New Video: Rex Tillerson sworn in as secretary of state. #First100 https://t.co/nzzmTvgTA0 https://t.co/ontNpetIAV",FALSE,3554,NA,2017-02-02 00:56:41,FALSE,NA,"826957478889820160",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",626,FALSE,FALSE,NA,NA
"401","Rex Tillerson: “I will always represent the interests of all of the American people at all times.” #First100 https://t.co/P0db6H72kq",FALSE,2872,NA,2017-02-02 00:39:13,FALSE,NA,"826953082084933636",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",597,FALSE,FALSE,NA,NA
"402","Rex Tillerson sworn in as secretary of state. #First100 https://t.co/YvpOPUddb5",FALSE,5515,NA,2017-02-02 00:34:24,FALSE,NA,"826951871659175938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1081,FALSE,FALSE,NA,NA
"403",".@POTUS: Tillerson is respected all over the world. #First100 https://t.co/ro5zNOPQsg",FALSE,1754,NA,2017-02-02 00:31:16,FALSE,NA,"826951081502580736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",266,FALSE,FALSE,NA,NA
"404","Matt Owen on Neil Gorsuch: “He’s the sort of judge who has a well-earned reputation for being careful and for follo… https://t.co/ftzRwTxAL9",FALSE,1669,NA,2017-02-02 00:27:04,TRUE,NA,"826950025427165184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",267,FALSE,FALSE,NA,NA
"405","Matt Owen: “I do know that the seat on the Supreme Court can’t stay open forever.” #First100 https://t.co/E6mEE342SE",FALSE,412,NA,2017-02-02 00:24:45,FALSE,NA,"826949439772360704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",78,FALSE,FALSE,NA,NA
"406","Rex Tillerson confirmed, @SenatorSessions moves closer to vote. #First100 https://t.co/0sFJnH7H6C",FALSE,3257,NA,2017-02-02 00:02:24,FALSE,NA,"826943817001508865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",579,FALSE,FALSE,NA,NA
"407",".@krauthammer: “I don’t think that they can simply say you’re ‘on notice’ and let nothing happen.” #SpecialReport https://t.co/56NIvkuIBK",FALSE,598,NA,2017-02-01 23:54:37,FALSE,NA,"826941860283346944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",117,FALSE,FALSE,NA,NA
"408",".@PastorDScott: Chicago Gang Leaders Want to Work With @POTUS on Crime https://t.co/pSWKXIJBiz",FALSE,3765,NA,2017-02-01 23:43:11,FALSE,NA,"826938980058939392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1133,FALSE,FALSE,NA,NA
"409","On anniversary of Columbia Shuttle disaster, astronaut laments the 'brave explorers' lost, via @fxnscitech | https://t.co/JzSZCHtB8r",FALSE,755,NA,2017-02-01 23:30:01,FALSE,NA,"826935669171900416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",215,FALSE,FALSE,NA,NA
"410","Security Adviser Flynn says Iran ‘on notice’ after missile test  https://t.co/3L7zjBkWwv https://t.co/nuurnXx47q",FALSE,1503,NA,2017-02-01 22:55:01,FALSE,NA,"826926857710862336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",301,FALSE,FALSE,NA,NA
"411","Republicans push back on Trump's pick for Education secretary  https://t.co/ZnntP8I7Gg via @foxnewspolitics https://t.co/uMQtLl3EfI",FALSE,434,NA,2017-02-01 22:40:01,FALSE,NA,"826923086582788101",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",107,FALSE,FALSE,NA,NA
"412","UPDATE: Four staffers held hostage at Delaware maximum-security prison  https://t.co/4VOuWvvqJG #FOXNewsUS https://t.co/isUqQjur3X",FALSE,183,NA,2017-02-01 22:38:59,FALSE,NA,"826922823511834624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",225,FALSE,FALSE,NA,NA
"413",".@USNationalGuard posted this incredible photo of Airmen responding an ""intense"" snowstorm in New York. https://t.co/nZfLGh6iTY",FALSE,640,NA,2017-02-01 22:31:58,FALSE,NA,"826921058850717698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",134,FALSE,FALSE,NA,NA
"414","Boston Marathon bombing survivor to marry firefighter who saved her  https://t.co/fV9GqAcUAN https://t.co/boBbdD6XsJ",FALSE,2471,NA,2017-02-01 22:25:02,FALSE,NA,"826919312891977729",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",488,FALSE,FALSE,NA,NA
"415","WATCH LIVE: Officials give update on guards taken hostage at Delaware prison. https://t.co/NYyuaRGysa",FALSE,109,NA,2017-02-01 22:10:37,FALSE,NA,"826915686471577600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",68,FALSE,FALSE,NA,NA
"416","Petraeus says Trump order is blocking Iraqi general from US  https://t.co/zYrfCeXtxF https://t.co/SZlNh2aXJb",FALSE,223,NA,2017-02-01 22:10:01,FALSE,NA,"826915533752717314",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",90,FALSE,FALSE,NA,NA
"417",".@NancyPelosi to Fellow Dem Lawmaker at Protest: 'Tell Them You're a Muslim' https://t.co/6l3RfOaZAY",FALSE,1592,NA,2017-02-01 21:55:06,FALSE,NA,"826911779364204547",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1256,FALSE,FALSE,NA,NA
"418","Senate confirms Tillerson as secretary of State, in GOP push to fill Trump Cabinet  https://t.co/VuPaGhYoz4 via… https://t.co/C2e5HbUoHn",FALSE,1649,NA,2017-02-01 21:55:00,TRUE,NA,"826911756760932353",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",286,FALSE,FALSE,NA,NA
"419",".@RepDeSantis: ""When you're weak against a country like Iran, that really whets their appetitie."" #Cavuto https://t.co/GZpB8Uivqp",FALSE,1069,NA,2017-02-01 21:45:26,FALSE,NA,"826909347120807939",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",271,FALSE,FALSE,NA,NA
"420","Big Pharma CEO Says Insurers Will 'Ultimately Determine How Much Patients Pay'   https://t.co/QBfj2qC7VL via… https://t.co/6IbCGm9SRr",FALSE,154,NA,2017-02-01 21:40:00,TRUE,NA,"826907982591975424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",79,FALSE,FALSE,NA,NA
"421",".@POTUS makes unannounced trip to honor fallen Navy SEAL who was killed in Yemen counterterror raid.… https://t.co/XPHVOqYWgS",FALSE,6330,NA,2017-02-01 21:28:37,TRUE,NA,"826905114757693440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1857,FALSE,FALSE,NA,NA
"422","Researchers say long-lost continent lies beneath Indian Ocean island  https://t.co/xKCskBpvug via @fxnscitech https://t.co/t4R2aS9s9e",FALSE,267,NA,2017-02-01 21:25:00,FALSE,NA,"826904206464278528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",104,FALSE,FALSE,NA,NA
"423","Man shares moment mom battling dementia forgets who he is  https://t.co/bfeLeBBg4k via @foxnewshealth https://t.co/WHft0ofrEV",FALSE,329,NA,2017-02-01 21:10:03,FALSE,NA,"826900441619431433",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",118,FALSE,FALSE,NA,NA
"424","Dept. of Correction: Hostage situation at prison in Delaware https://t.co/7FhX8ngwN3",FALSE,251,NA,2017-02-01 21:00:16,FALSE,NA,"826897980477276160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",230,FALSE,FALSE,NA,NA
"425","The @POTUS admin released this statement from National Security Adviser Michael Flynn reacting to Iran's recent ""de… https://t.co/Vlq3XKEYHY",FALSE,2246,NA,2017-02-01 20:50:27,TRUE,NA,"826895509294026753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",559,FALSE,FALSE,NA,NA
"426","Biden backs Perez in race to lead Democratic Party  https://t.co/peChPd3WIr https://t.co/3RXUvXXgdP",FALSE,103,NA,2017-02-01 20:50:01,FALSE,NA,"826895400858767366",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",42,FALSE,FALSE,NA,NA
"427","White privilege essay contest sparks outrage in Connecticut suburb https://t.co/H1T0O9jQdM https://t.co/bJv8b9VbZp",FALSE,257,NA,2017-02-01 08:43:41,FALSE,NA,"826712613329309696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",143,FALSE,FALSE,NA,NA
"428","Conservatives hail Trump's Supreme Court pick https://t.co/rSadbZBLfI via @SChamberlainFOX",FALSE,1555,NA,2017-02-01 08:18:46,FALSE,NA,"826706343931240449",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",266,FALSE,FALSE,NA,NA
"429","California Democratic lawmakers move to become 'sanctuary state' https://t.co/0luerJL73i https://t.co/TvnACbXSsy",FALSE,228,NA,2017-02-01 08:03:52,FALSE,NA,"826702594085052417",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",180,FALSE,FALSE,NA,NA
"430","Collector's 700-car stash heading to auction  https://t.co/GrtJRylz8f https://t.co/c1zyhPeVDY",FALSE,196,NA,2017-02-01 07:55:00,FALSE,NA,"826700362673377281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",90,FALSE,FALSE,NA,NA
"431","Trump supporters vow to boycott Starbucks over CEO's plan to hire refugees  https://t.co/SPiy6zykyz https://t.co/TGNFQPCY5U",FALSE,5901,NA,2017-02-01 07:40:00,FALSE,NA,"826696588684693504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",1619,FALSE,FALSE,NA,NA
"432","A small town's sudden power surge fried tech gear in hundreds of homes  https://t.co/ncXgxLQ6Hi https://t.co/KLZ4Qr4AM4",FALSE,91,NA,2017-02-01 07:25:00,FALSE,NA,"826692814394294272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",66,FALSE,FALSE,NA,NA
"433","Flying high in style? Saudi prince's 80 birds of prey reportedly take a plane ride https://t.co/AaFwgrvwOy",FALSE,247,NA,2017-02-01 07:11:00,FALSE,NA,"826689290407124992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",141,FALSE,FALSE,NA,NA
"434","Missing woman's dad presses on with search after relatives find other bodies  https://t.co/P6X1lm1kQk via @fox4kc",FALSE,125,NA,2017-02-01 06:55:00,FALSE,NA,"826685263271202816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",95,FALSE,FALSE,NA,NA
"435","Amy Schumer defends Chuck Schumer after Trump suggests he cried 'fake tears'  https://t.co/4Ul6iiRaTu via @Fox411 https://t.co/DBb8cK3kLF",FALSE,219,NA,2017-02-01 06:40:00,FALSE,NA,"826681490067058690",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",60,FALSE,FALSE,NA,NA
"436","Mom claimed she heard 'voices' in her head before stabbing baby boy  https://t.co/iu3HkjMmQr via @FOX10Phoenix https://t.co/4EXyK5B3nY",FALSE,56,NA,2017-02-01 06:25:00,FALSE,NA,"826677715340247040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",71,FALSE,FALSE,NA,NA
"437","Montana fire department rescues dog who got his head wedged in wheel  https://t.co/Rxpfbpzr4w via @travfed… https://t.co/EVs8KTTFdI",FALSE,799,NA,2017-02-01 06:10:00,TRUE,NA,"826673939816394752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",282,FALSE,FALSE,NA,NA
"438","Churchgoer accused of passing out THC-laced cookies is charged  https://t.co/3dNjN6BTXW via @FOX59 https://t.co/lNjlWxzHOs",FALSE,176,NA,2017-02-01 05:55:01,FALSE,NA,"826670167988006913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",93,FALSE,FALSE,NA,NA
"439","Iran launched another ballistic missile in secret last month, US officials say  https://t.co/V9q4I1VNnB… https://t.co/cPTQkX4mMY",FALSE,252,NA,2017-02-01 05:40:01,TRUE,NA,"826666391923220480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",309,FALSE,FALSE,NA,NA
"440","Wedding shells: Gunfire at ceremony caught on video  https://t.co/nsf6SX9wTR #FOXNewsWorld https://t.co/Bw6oOCagEu",FALSE,51,NA,2017-02-01 05:25:00,FALSE,NA,"826662615619346432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",32,FALSE,FALSE,NA,NA
"441","American Airlines employee discovers $434G worth of cocaine in plane's nose gear  https://t.co/uyxjNjJKmF https://t.co/joHT7wCUWm",FALSE,542,NA,2017-02-01 05:10:01,FALSE,NA,"826658841341337600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",304,FALSE,FALSE,NA,NA
"442","New immigration law in Argentina bans entry, expels foreigners with criminal records  https://t.co/fpribwnHfw https://t.co/6tI0Nfz6gc",FALSE,3063,NA,2017-02-01 04:55:00,FALSE,NA,"826655066266488834",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",1551,FALSE,FALSE,NA,NA
"443","Harley-Davidson Seeks New Crop of Riders as U.S. Sales Stall   https://t.co/iFHf5eJLjd via @FoxBusiness https://t.co/Jjm0l1C8CA",FALSE,202,NA,2017-02-01 04:40:00,FALSE,NA,"826651290889367552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",92,FALSE,FALSE,NA,NA
"444","DHS Secretary Kelly says executive order ‘wasn’t a surprise’  https://t.co/LgYlxUmEUm https://t.co/Uj7SSKcPck",FALSE,986,NA,2017-02-01 04:25:01,FALSE,NA,"826647517353881600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",232,FALSE,FALSE,NA,NA
"445","Trump's 'sanctuary' order sets up showdown between cities and states  https://t.co/5F7VU4VXoQ via @AndrewOReilly84 https://t.co/jI6nix8tsf",FALSE,564,NA,2017-02-01 04:15:00,FALSE,NA,"826644999253028864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",174,FALSE,FALSE,NA,NA
"446","Who is Neil Gorsuch? Background of judge tapped to fill Scalia's seat https://t.co/maW96Mj1zr via @foxnewspolitics https://t.co/Y41fSLvgk7",FALSE,799,NA,2017-02-01 04:05:01,FALSE,NA,"826642486462447616",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FoxNews",164,FALSE,FALSE,NA,NA
"447",".@BretBaier hosts a special edition of @SpecialReport at 11 pm ET with reaction to @POTUS's Supreme Court pick &amp; in… https://t.co/ROPK0lGxjg",FALSE,321,NA,2017-02-01 04:00:26,TRUE,NA,"826641333804728321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",62,FALSE,FALSE,NA,NA
"448",".@CornelWest: ""The war crimes I'm worried about...with Bush, Obama &amp; Trump. There were 7 children killed y'day in Y… https://t.co/i1lBzmoHTP",FALSE,220,NA,2017-02-01 03:59:42,TRUE,NA,"826641149641244672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",73,FALSE,FALSE,NA,NA
"449",".@CornelWest: ""I see brother Trump as a gangster in character and a neofacist in content."" #Hannity https://t.co/shMA8CGNYG",FALSE,746,NA,2017-02-01 03:55:34,FALSE,NA,"826640106635350017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",363,FALSE,FALSE,NA,NA
"450",".@JudgeJeanine: 'Impressive' Gorsuch Has the Right Credentials &amp; Temperament #Hannity https://t.co/MncD882sBV",FALSE,2772,NA,2017-02-01 03:45:21,FALSE,NA,"826637534457364480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",487,FALSE,FALSE,NA,NA
"451",".@GeraldoRivera on Judge Gorsuch Supreme Court nomination: ""My friends say that the only judge more qualified than… https://t.co/KUI8ZW7p77",FALSE,807,NA,2017-02-01 03:42:53,TRUE,NA,"826636913595543552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",244,FALSE,FALSE,NA,NA
"452",".@GeraldoRivera on @POTUS's actions: ""I think that there is an energy unmistakably, but there's also hubris.""… https://t.co/feyoaqQ90A",FALSE,172,NA,2017-02-01 03:40:43,TRUE,NA,"826636372089896960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",44,FALSE,FALSE,NA,NA
"453",".@WilliamJBennett on @POTUS: ""The shock of this town in somebody actually doing what he said he was going to do is… https://t.co/Odrqc59ik2",FALSE,3917,NA,2017-02-01 03:37:23,TRUE,NA,"826635529571725314",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",903,FALSE,FALSE,NA,NA
"454","""I believe [@GOP] will have to use the nuclear option and I think he will get confirmed."" - @IngrahamAngle predicti… https://t.co/qKuqQhLqo0",FALSE,2632,NA,2017-02-01 03:32:42,TRUE,NA,"826634352008196096",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",524,FALSE,FALSE,NA,NA
"455",".@JaySekulow: ""I think the authors or Roe v. Wade recognize it was bad law...This was a decision that should have b… https://t.co/aZPCHHJ7nX",FALSE,1254,NA,2017-02-01 03:27:48,TRUE,NA,"826633118689980416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",268,FALSE,FALSE,NA,NA
"456",".@JaySekulow: ""You have to give @POTUS a lot of credit here, not only for the selection, but the way upon which it… https://t.co/oL6JcJ4BOg",FALSE,2319,NA,2017-02-01 03:25:20,TRUE,NA,"826632497811304450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",513,FALSE,FALSE,NA,NA
"457",".@seanhannity: ""It's kind of refreshing to have a president that is not all words and no action, but all action, an… https://t.co/Br84vrDf9q",FALSE,4592,NA,2017-02-01 03:23:22,TRUE,NA,"826632004166893568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1002,FALSE,FALSE,NA,NA
"458",".@JudgeJeanine on Gorsuch: ""This is a man who clearly understand the solemnity of the position that he's bring offe… https://t.co/uf4tLi9dzz",FALSE,3335,NA,2017-02-01 03:20:02,TRUE,NA,"826631164224012288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",663,FALSE,FALSE,NA,NA
"459","""Fact bomb!"" @TuckerCarlson &amp; @joseiswriting had a heated debate over illegal immigration in the U.S. #Tucker https://t.co/zNNEPXYf6H",FALSE,4487,NA,2017-02-01 03:15:52,FALSE,NA,"826630118390931456",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FoxNews",1169,FALSE,FALSE,NA,NA
"460","Leonard Leo: “What I see in Judge Gorsuch is a very important quality that gets you there and that’s courage.”… https://t.co/HBXVW9CRtU",FALSE,1517,NA,2017-02-01 03:11:55,TRUE,NA,"826629121983791107",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",241,FALSE,FALSE,NA,NA
"461","Supreme Court nominee Judge Neil Gorsuch: #Hannity https://t.co/Z23i6jpz60",FALSE,2882,NA,2017-02-01 03:05:33,FALSE,NA,"826627520518823936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",605,FALSE,FALSE,NA,NA
"462","Norman Eisen: “[Neil Gorsuch] is very much like what you saw tonight from the White House: intelligent, well spoken… https://t.co/Mb9nZi6kQr",FALSE,1698,NA,2017-02-01 03:04:10,TRUE,NA,"826627172085424128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",265,FALSE,FALSE,NA,NA
"463",".@TuckerCarlson to @joseiswriting: “If you’re here illegally we have a right to tell you to leave, right? What am I… https://t.co/U06UrKm5FN",FALSE,4417,NA,2017-02-01 02:56:20,TRUE,NA,"826625200930291712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",1207,FALSE,FALSE,NA,NA
"464",".@joseiswriting: Being here without documentation is a civil offense, not a criminal offense. #Tucker https://t.co/NpC7QjRHLa",FALSE,350,NA,2017-02-01 02:53:30,FALSE,NA,"826624487856730113",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",139,FALSE,FALSE,NA,NA
"465",".@RepSwalwell: “Refugees have helped our country as much as our country has helped refugees.” #Tucker https://t.co/neYiMdaQh9",FALSE,354,NA,2017-02-01 02:49:04,FALSE,NA,"826623374029897728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",108,FALSE,FALSE,NA,NA
"466",".@RepSwalwell: “If this individual wants to interfere w/ a woman’s rights to choose, and overturn Roe v. Wade, then… https://t.co/bt3KhBt0FU",FALSE,252,NA,2017-02-01 02:46:39,TRUE,NA,"826622763632820224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",77,FALSE,FALSE,NA,NA
"467",".@Judgenap: “I’m ecstatic over this. [Gorsuch] is probably the most worthy jurist in the country to fill the shoes… https://t.co/AlrzFqsuWl",FALSE,3896,NA,2017-02-01 02:23:03,TRUE,NA,"826616824708079616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",828,FALSE,FALSE,NA,NA
"468","Marge Baker: “Unfortunately, Neil Gorsuch is not the right man for this job.” #Tucker https://t.co/0FkeEfojdr",FALSE,296,NA,2017-02-01 02:12:13,FALSE,NA,"826614096929910788",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",116,FALSE,FALSE,NA,NA
"469",".@tedcruz: ""A judge's job is not to pick which litigant you like better or pick which outcome or policy you like. I… https://t.co/GMpPgFDBMs",FALSE,2629,NA,2017-02-01 02:10:05,TRUE,NA,"826613563095650304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",579,FALSE,FALSE,NA,NA
"470","Judge Neil Gorsuch tapped to replace Justice Antonin Scalia. https://t.co/mmV8UCQAjD https://t.co/hI4PJltFKr",FALSE,3703,NA,2017-02-01 02:07:16,FALSE,NA,"826612852819648517",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxNews",713,FALSE,FALSE,NA,NA
